,val_loss,val_mse,loss,mse
138,3142874.150862069,3141658.5,3530308.596593072,3529098.0
139,3107361.918103448,3106137.5,3491226.0098972213,3490006.75
140,3060915.8577586208,3059683.5,3454742.410354016,3453515.5
141,3044328.4073275863,3043086.0,3412935.752474305,3411698.25
142,3004102.0323275863,3002851.75,3380700.478682908,3379454.25
143,2962223.6422413792,2960965.5,3343470.720213171,3342217.0
144,2921650.790948276,2920384.5,3308553.418918919,3307291.25
145,2885127.7219827585,2883853.75,3272470.0314046443,3271199.5
146,2849122.4870689656,2847839.5,3236588.721830986,3235310.0
147,2822132.386853448,2820840.5,3202602.3423106205,3201315.25
148,2793404.848060345,2792105.0,3170531.697849258,3169235.25
149,2755682.7359913792,2754375.75,3133726.0228397413,3132423.0
150,2731573.7435344825,2730258.75,3103705.4393795202,3102395.75
151,2706284.2629310344,2704960.5,3072769.5925009516,3071450.0
152,2660982.0290948274,2659651.75,3037994.0488199466,3036667.25
153,2627107.4385775863,2625769.0,3007755.710458698,3006422.25
154,2607858.8426724137,2606512.25,2981945.9597449563,2980603.25
155,2572806.4288793104,2571452.5,2948211.245622383,2946862.0
156,2551272.5948275863,2549910.25,2920853.097735059,2919494.75
157,2512459.7467672415,2511090.25,2894569.803578226,2893203.75
158,2498450.4795258623,2497072.5,2867321.4709744956,2865948.75
159,2482247.5140086208,2480861.5,2844820.7309668823,2843438.75
160,2446603.9816810344,2445211.25,2817835.1376094404,2816446.0
161,2423587.228448276,2422186.25,2793111.358583936,2791715.0
162,2403498.2209051726,2402089.5,2768604.8036733917,2767200.0
163,2374880.4913793104,2373464.25,2749451.0203654356,2748038.25
164,2364161.230603448,2362736.75,2735785.213503997,2734366.5
165,2334149.3663793104,2332718.0,2708035.8742386755,2706607.25
166,2313031.1379310344,2311592.5,2681797.8360296916,2680363.75
167,2290616.349137931,2289170.25,2659763.57441949,2658321.25
168,2268642.3049568967,2267189.25,2638210.165302627,2636761.25
169,2253570.4353448274,2252109.75,2617208.6958507802,2615752.25
170,2253194.3200431033,2251725.5,2596169.3954130188,2594704.75
171,2211958.0334051726,2210483.5,2578410.734250095,2576939.75
172,2195668.7532327585,2194186.75,2559884.761324705,2558406.5
173,2181737.9364224137,2180249.25,2545892.9294822994,2544406.5
174,2163948.019396552,2162452.75,2524409.726018272,2522918.75
175,2140232.365301724,2138730.25,2502645.639322421,2501146.5
176,2126673.2155172415,2125163.75,2485724.8148077657,2484219.25
177,2105517.0959051726,2104001.0,2465489.340835554,2463976.5
178,2091770.4051724137,2090248.5,2449155.138941759,2447636.25
179,2070691.9870689656,2069163.0,2435396.1158641037,2433870.75
180,2057629.2564655172,2056093.5,2418636.6772934906,2417103.0
181,2051201.3060344828,2049658.875,2396212.8359345263,2394674.25
182,2018817.2887931035,2017269.0,2383504.2290635705,2381958.0
183,1996054.3663793104,1994499.25,2362158.7607061286,2360606.75
184,1984992.1519396552,1983429.875,2343656.6357061286,2342097.75
185,1967960.8890086208,1966392.125,2324435.102778835,2322870.25
186,1947479.1853448276,1945904.0,2305778.3838028167,2304206.25
187,1938806.2586206896,1937224.0,2285213.6731062047,2283635.25
